wind_speed,swr,LAKE_PARAMS/c_relax_C,LAKE_PARAMS/depth_bs_lk,LAKE_PARAMS/T_bs_lk,par_id
1.3249,1.0244,0.0095151,2.3377,14.501,p0164
1.1512,1.1158,0.0095578,0.2645,7.5702,p0165
1.3237,0.64458,0.0062788,0.55292,18.891,p0166
0.66295,1.2449,0.0092997,4.4918,13.464,p0167
0.70746,0.78762,0.0016711,4.8349,5.2033,p0168
1.0455,1.2917,0.000758,2.1756,4.7546,p0169
0.55457,0.51901,0.0023957,0.30659,16.33,p0170
1.0635,1.3733,0.0073573,2.2787,6.0645,p0171
1.0824,1.1195,0.0024423,1.4235,12.8,p0172
1.4522,1.408,0.0034094,1.2662,18.538,p0173
1.2037,1.0781,0.0038139,2.0671,16.899,p0174
0.93729,0.50076,0.0089451,4.7463,8.2802,p0175
1.3431,1.3141,0.0084005,1.6614,12.848,p0176
1.341,1.4493,0.0077045,4.8689,19.356,p0177
1.1067,1.2276,0.0017009,1.5104,15.402,p0178
1.2659,1.0435,0.0032737,0.50652,18.721,p0179
0.65706,1.0517,0.0038431,0.1366,18.927,p0180
0.77104,1.2925,0.0012602,3.5,9.7388,p0181
1.2184,1.399,0.0064654,4.2304,19.419,p0182
0.88477,0.75073,0.0095409,4.3755,19.84,p0183
1.4297,0.69344,0.0011256,4.3946,19.584,p0184
0.93839,0.75546,0.0010544,5.155,15.77,p0185
1.2503,1.4585,0.0019531,3.221,5.9936,p0186
0.54057,1.3427,0.0015316,1.6086,4.7782,p0187
0.63374,1.3936,0.0027816,1.9831,15.266,p0188
0.79337,1.4645,0.00681,0.79979,18.41,p0189
1.0924,0.56047,0.0003082,4.1248,17.736,p0190
1.1821,0.50516,0.004981,4.3429,17.08,p0191
1.0646,1.0539,0.0021033,0.73334,8.6322,p0192
0.50828,1.1072,0.0033898,0.80985,9.398,p0193
1.4773,1.1355,0.0035869,3.74,16.455,p0194
0.63543,0.98976,0.0053832,2.9182,9.28,p0195
1.4708,1.4237,0.00023222,4.6229,11.705,p0196
0.83737,1.1413,0.00091674,4.2921,11.28,p0197
1.3285,0.99385,0.0023613,5.9756,19.009,p0198
0.61178,0.55382,0.0076769,2.4835,10.861,p0199
0.92099,0.80452,0.0038377,1.1073,13.972,p0200
1.3982,0.69953,0.0041536,1.9253,6.2828,p0201
0.8156,0.66368,0.0042414,1.5886,12.589,p0202
0.80845,1.4669,0.0066668,5.0944,4.1802,p0203
0.53901,1.3816,0.003792,2.635,10.557,p0204
0.73229,1.0179,0.0067619,5.9311,9.4651,p0205
1.4021,1.3832,0.005362,1.4864,7.0145,p0206
0.99942,1.4575,0.0021927,1.234,10.225,p0207
1.2569,1.2742,0.001098,4.6642,7.317,p0208
1.3015,1.4714,0.0047715,2.5522,10.427,p0209
0.94727,1.4683,0.0051725,3.4796,9.0041,p0210
1.2278,0.59298,0.0086773,4.1813,6.4674,p0211
1.2335,1.3288,0.0081837,3.1309,17.316,p0212
1.1697,1.0659,0.0047906,0.82357,18.227,p0213
1.2598,1.2873,0.005995,5.396,6.258,p0214
1.4388,1.4942,0.0081198,5.8339,8.7546,p0215
0.56497,1.4477,0.0074684,1.381,12.296,p0216
1.4074,1.2463,0.0049594,4.459,6.6809,p0217
1.4266,1.4442,0.0086521,0.83354,4.9196,p0218
0.63044,0.84931,0.0061288,2.3151,15.995,p0219
1.2011,1.1938,0.0041847,5.2661,4.3968,p0220
1.2129,0.80345,0.0032322,5.0267,5.0747,p0221
0.89088,0.92892,0.0095876,2.1445,7.4824,p0222
0.83889,0.55414,0.0091881,3.7186,10.887,p0223
0.96765,0.93666,0.0055626,4.8895,14.872,p0224
0.81907,0.60741,0.0098013,4.3602,11.113,p0225
0.95207,1.1979,0.004035,2.863,6.8926,p0226
1.2666,0.51437,0.0026464,0.98045,19.257,p0227
0.55971,1.1657,0.0044819,5.6635,9.439,p0228
0.76954,0.76722,0.0085437,1.1934,5.5787,p0229
0.96329,0.92557,0.0011597,5.5665,10.179,p0230
0.85508,0.9402,0.0017569,1.4979,19.884,p0231
0.52212,1.4406,0.0058942,3.7688,9.831,p0232
1.1118,1.3754,0.00017514,3.039,13.592,p0233
0.84481,0.57752,0.0028484,3.808,16.305,p0234
0.79407,1.2509,0.0051427,2.8475,19.292,p0235
0.54993,0.95085,0.0032094,4.0771,6.7135,p0236
0.5755,0.54302,0.0010111,5.4379,9.8051,p0237
1.3353,1.072,0.0014339,0.71898,15.714,p0238
1.1532,1.3349,0.0018732,3.4204,7.8891,p0239
1.2462,1.1006,0.0046924,1.4704,7.0406,p0240
1.0084,1.3269,0.007094,2.0348,15.904,p0241
0.97553,0.84605,0.0046162,3.6784,15.673,p0242
1.3566,1.4608,0.0028545,5.5337,11.635,p0243
0.59685,0.79449,0.0060922,5.2513,17.462,p0244
0.8273,0.61413,0.006007,2.3994,16.029,p0245
0.68788,1.0055,0.00039924,1.8521,4.6483,p0246
1.1936,1.379,0.0023014,5.2407,16.106,p0247
1.1706,1.1597,0.0065739,3,11.771,p0248
0.86324,0.79225,0.0088581,4.5771,19.724,p0249
1.1252,0.63214,0.0042174,3.6648,9.9598,p0250
1.2302,0.87681,0.0037768,4.5971,15.054,p0251
0.92565,0.9309,0.00046499,4.425,13.522,p0252
0.60536,0.8592,0.0019021,5.6837,19.126,p0253
0.8662,1.0229,0.0095698,1.5348,9.3745,p0254
0.50018,0.67463,0.0038888,4.2482,8.7132,p0255
1.4093,1.1813,0.0082551,5.636,15.018,p0256
1.4047,0.57016,0.0070869,1.3244,13.733,p0257
0.74089,1.174,0.0061933,5.6541,12.197,p0258
1.2433,1.034,0.0022193,2.0132,13.199,p0259
0.66489,0.53405,0.0098323,4.5613,7.2281,p0260
1.2213,0.96181,0.0084815,2.1039,17.182,p0261
1.2416,1.0961,0.002627,4.1454,11.847,p0262
0.60085,0.70953,0.0092281,3.6108,6.7456,p0263
1.452,1.1057,0.0087571,5.3331,5.7361,p0264
1.1326,1.0062,0.0042769,1.8292,14.118,p0265
1.1649,1.0121,0.0072855,5.5192,10.675,p0266
0.6698,0.5075,0.0068596,3.9131,9.6796,p0267
1.1295,0.79914,0.0063453,1.0515,8.9637,p0268
1.2049,0.82929,0.00062288,3.6603,17.259,p0269
1.3804,0.61865,0.00069192,4.9066,10.115,p0270
0.8691,1.1899,0.0025478,3.9958,19.532,p0271
0.52914,0.50806,0.00084684,2.8227,14.792,p0272
0.90679,1.3219,0.00090502,0.12546,9.9085,p0273
1.4637,1.0911,0.0077371,3.5376,7.1813,p0274
0.81207,1.1708,0.0045537,2.3289,16.626,p0275
1.1978,0.83226,0.008971,3.2024,14.278,p0276
1.358,0.51143,0.0098528,0.15547,13.619,p0277
1.3623,0.77878,0.0019017,3.9548,8.0722,p0278
0.91144,0.50308,0.0030829,2.8558,11.216,p0279
1.1984,1.1524,0.0047131,5.2808,17.814,p0280
1.0789,0.68973,0.0052791,3.3017,13.937,p0281
0.78233,0.53708,0.0071181,1.8176,7.1243,p0282
0.99535,1.0288,0.0039654,1.775,8.3357,p0283
1.3538,0.94793,0.0063251,4.3973,19.675,p0284
1.1795,0.74263,0.0077633,5.7812,5.0451,p0285
1.053,0.62748,0.0030051,5.4756,6.4261,p0286
1.2088,1.3548,0.0054579,2.0057,6.4487,p0287
1.4984,1.2092,0.0069928,2.5669,18.986,p0288
0.70926,0.818,0.0091683,3.5833,18.253,p0289
0.54646,1.1214,0.0081136,3.3926,8.6778,p0290
1.3875,0.89902,0.0050337,2.7419,19.923,p0291
1.4797,0.59099,0.0043684,2.6441,9.1679,p0292
0.67001,1.4351,0.0059661,1.4346,7.1008,p0293
1.28,0.93315,0.0031303,4.7151,12.742,p0294
1.1304,0.78495,0.0018587,4.3503,5.4526,p0295
0.87004,0.99429,0.0072307,4.0438,16.233,p0296
1.3767,1.0723,0.0056038,4.1902,9.0951,p0297
0.84959,0.97678,0.0044266,4.1112,13.473,p0298
0.98516,0.78342,0.0021515,5.018,15.494,p0299
1.2375,0.55754,0.003319,5.8484,17.403,p0300
0.90138,1.2659,0.0017913,2.0383,11.884,p0301
1.1773,1.2196,0.0068798,4.5533,9.4742,p0302
1.4838,1.2602,0.0069281,3.1339,16.853,p0303
1.0742,0.59612,0.0059301,1.6961,7.004,p0304
0.5927,0.68674,0.0052626,5.4488,15.85,p0305
0.70177,0.95991,0.0096904,2.9462,12.098,p0306
0.9277,0.72078,0.007368,2.2257,8.1239,p0307
1.1864,1.2145,0.0061646,2.77,18.592,p0308
1.2972,1.1609,0.00064353,3.0356,6.1096,p0309
1.4757,0.86722,0.0018343,0.68465,5.9736,p0310
0.6036,0.83898,0.0034324,0.58648,7.5206,p0311
0.59194,1.4812,0.0085672,0.77568,8.8198,p0312
0.69456,1.027,0.0094099,4.2691,19.09,p0313
1.3474,1.0839,0.0056113,1.9636,15.797,p0314
1.0128,0.6437,0.0047284,2.359,5.352,p0315
1.1393,1.2282,0.0037611,0.32134,13.876,p0316
1.077,0.54478,0.009657,1.8433,9.2242,p0317
1.371,1.4035,0.0086139,4.649,15.452,p0318
0.94954,0.57267,0.0059139,3.229,12.63,p0319
1.057,1.0002,0.0088317,5.5576,15.583,p0320
0.72756,0.97016,0.0073223,0.52216,18.094,p0321
1.1626,0.75984,0.0099752,5.4226,14.7,p0322
1.2746,0.89333,0.0078712,1.8819,18.059,p0323
0.97746,1.0666,0.009113,4.09,19.961,p0324
0.52487,1.2541,0.0028004,0.56989,12.055,p0325
0.58344,0.74878,0.0096239,1.3653,6.5733,p0326
0.95466,0.73248,0.0085807,0.65727,12.674,p0327
0.57051,0.77376,0.0072079,1.9996,14.063,p0328
1.3614,1.1139,0.0099254,0.78496,13.381,p0329
1.4012,1.357,0.0014834,3.2885,15.298,p0330
1.3508,1.1576,0.00019009,3.6439,12.655,p0331
1.2258,1.2168,0.00085443,4.0597,13.889,p0332
1.3392,1.1998,0.0063168,5.5426,7.8447,p0333
0.96873,1.0619,0.0084325,4.7025,15.106,p0334
1.3961,1.3944,0.0090168,4.7834,18.452,p0335
1.3103,0.75614,0.005634,2.4487,6.8148,p0336
0.65144,1.1506,0.00083242,2.3515,13.009,p0337
0.62857,1.1438,0.0061141,4.8593,8.5068,p0338
0.73722,0.60903,0.0059533,5.0438,5.4975,p0339
1.1851,1.1086,0.0088079,0.16943,11.415,p0340
1.1232,1.4526,0.0046057,1.3137,9.0243,p0341
1.1759,1.3109,0.007844,0.57327,17.147,p0342
0.77463,0.96531,0.0039126,2.2909,10.51,p0343
0.89279,1.3374,0.0090306,1.1303,18.868,p0344
0.60625,1.3321,0.0022691,3.8963,15.54,p0345
1.4851,1.2334,0.0082858,1.8964,18.719,p0346
1.3949,0.85688,0.0028259,2.2997,4.3777,p0347
1.32,1.3622,0.0015801,2.5413,8.2461,p0348
0.75024,1.0984,0.0027644,1.3548,5.9252,p0349
0.72497,0.62544,0.0098122,5.794,15.696,p0350
1.4148,0.74134,0.004058,4.2196,4.9817,p0351
0.58783,1.2663,0.00071745,1.5481,11.788,p0352
1.059,1.3415,0.0044049,4.1124,6.1711,p0353
1.3695,0.74499,0.002432,5.9225,9.8678,p0354
1.0424,1.1107,0.0014881,4.6873,13.281,p0355
1.0353,0.83771,0.0048415,5.9053,14.47,p0356
1.1272,1.1787,0.0041596,4.8089,4.0432,p0357
0.8824,1.0111,0.0011924,0.70015,8.578,p0358
1.3456,1.4993,0.0013084,0.74523,11.017,p0359
0.77753,0.65972,0.0080125,2.9558,18.02,p0360
1.0976,1.0084,0.00733,1.7333,13.233,p0361
1.3165,0.76479,0.0033417,4.4447,4.4418,p0362
0.99205,1.4551,0.0010097,2.1131,16.664,p0363
1.0254,1.4851,0.0091292,5.5835,12.734,p0364
0.7488,0.7601,0.0064229,2.0845,12.425,p0365
0.94591,1.4748,0.00049784,1.6396,18.179,p0366
0.87708,1.4917,0.0014592,0.99372,17.591,p0367
1.2773,1.1913,0.0035151,4.9007,4.8535,p0368
0.6887,0.75385,0.0040195,3.4116,12.775,p0369
1.4214,1.0694,0.0086294,4.9336,5.6771,p0370
0.89577,1.1698,0.0014036,3.7255,14.681,p0371
1.0682,0.71738,0.0054235,4.5123,4.1274,p0372
0.97964,1.0401,0.0016152,3.9358,14.648,p0373
0.82238,1.059,0.0074577,4.4798,19.51,p0374
0.64863,1.4174,0.002468,1.9717,11.999,p0375
1.0913,1.3177,0.0022552,5.207,10.435,p0376
0.55795,0.91802,0.0081402,4.806,14.327,p0377
1.1359,0.55163,0.0032496,5.4688,14.15,p0378
1.4594,0.6476,0.0074413,3.9064,7.9201,p0379
1.4547,0.76981,0.0070268,1.5744,18.954,p0380
1.2942,0.72245,0.00035749,5.993,10.026,p0381
1.4662,0.91783,0.0045821,4.3196,4.4939,p0382
1.3732,0.86458,0.0015881,5.4845,12.328,p0383
1.2497,1.4399,0.0058611,2.0544,7.8205,p0384
1.4608,1.3394,0.0075548,2.5244,14.022,p0385
0.63743,0.67021,0.0094506,3.5121,13.646,p0386
0.97188,1.2039,0.0082694,0.88845,4.0122,p0387
0.65478,0.68424,0.0048146,2.6214,19.622,p0388
1.246,1.3645,0.0052227,2.8963,8.9284,p0389
1.1677,1.2884,0.0093907,0.49732,18.821,p0390
1.2878,1.2629,0.0083949,5.0712,16.409,p0391
1.3834,0.58216,0.0058666,5.9072,8.4213,p0392
1.0294,1.2253,0.0090498,1.8015,13.114,p0393
1.1447,1.389,0.0083598,5.3855,12.986,p0394
1.104,0.93583,0.009311,5.7455,12.524,p0395
0.56732,1.4976,0.0075913,5.701,9.5737,p0396
0.71588,0.99082,0.0053934,3.3439,5.661,p0397
0.5425,0.92171,0.0067241,1.3885,10.581,p0398
0.81777,1.032,0.0036411,3.5563,5.2715,p0399
0.89891,0.52354,0.0046648,0.65019,15.09,p0400
1.4361,1.3591,0.0093534,4.0758,6.8498,p0401
0.80337,0.78944,0.0063706,1.1219,10.153,p0402
0.90377,0.90637,0.0098995,4.4379,7.2607,p0403
1.3033,1.4931,0.0050879,0.54234,18.654,p0404
1.3852,0.55828,0.0003318,3.1865,4.256,p0405
1.0601,1.1228,0.0061551,1.6121,16.563,p0406
1.0263,0.89462,0.0079318,2.9433,18.297,p0407
1.2604,0.79794,0.0080502,1.0167,5.1571,p0408
1.494,0.82635,0.004881,5.3556,19.761,p0409
0.90474,0.99845,0.0031797,0.45224,7.2858,p0410
0.7394,0.64918,0.00042423,5.708,11.733,p0411
0.72219,0.92689,0.0029313,4.1999,18.484,p0412
0.76121,1.4201,0.0030991,5.0532,10.275,p0413
0.92924,1.0869,0.0039533,0.11029,17.679,p0414
1.0198,0.51698,0.0082193,0.74958,17.434,p0415
1.0515,0.89025,0.0054847,0.38832,11.584,p0416
0.62031,0.97435,0.0098713,1.9056,17.506,p0417
0.82958,1.3665,0.0051141,2.8004,13.834,p0418
1.0711,0.67859,0.0069656,5.7664,15.615,p0419
0.74235,1.2572,0.0020531,5.9865,19.484,p0420
0.60963,0.52082,0.0024825,2.5058,5.7705,p0421
1.0074,0.62046,0.005514,3.7826,15.952,p0422
0.75754,1.4432,0.0030421,0.23412,18.372,p0423
1.1957,0.96927,0.0083398,3.4541,11.082,p0424
0.76393,1.4511,0.001506,3.0206,11.066,p0425
0.78805,1.3121,0.0028968,5.4078,4.2961,p0426
1.3154,0.63489,0.0089029,0.76131,14.395,p0427
1.2921,1.2347,0.0043546,3.4299,14.572,p0428
0.81008,0.96655,0.0031598,1.722,14.006,p0429
1.2816,1.0563,0.0054378,2.7561,6.5311,p0430
0.6677,0.89695,0.0040655,4.941,12.139,p0431
1.0865,1.372,0.0079762,5.8794,19.686,p0432
1.0844,0.86274,0.0075287,5.182,6.347,p0433
1.0727,0.94856,0.0090042,1.2026,14.081,p0434
1.0417,1.3523,0.0029661,2.921,10.616,p0435
1.1421,1.139,0.0087905,4.8441,11.935,p0436
1.4888,0.85049,0.0023371,4.7371,11.234,p0437
0.87203,0.69116,0.0024011,3.5801,7.9387,p0438
0.50545,0.66129,0.0051916,2.5902,16.155,p0439
1.4233,1.4623,0.0092505,5.1141,17.1,p0440
0.58042,1.1676,0.0021998,4.1543,17.211,p0441
0.6128,1.1294,0.00035362,5.8444,8.207,p0442
0.62379,1.0634,0.00058917,4.7901,17.654,p0443
0.95853,1.0474,0.0045072,3.7965,16.7,p0444
0.9337,1.1165,0.0083069,1.7966,14.904,p0445
0.67816,0.85248,0.0012953,3.8362,15.917,p0446
1.4124,1.2317,0.0099028,3.2843,6.1769,p0447
1.0672,0.60401,0.0017335,0.35253,14.974,p0448
0.6193,0.8899,0.0049412,5.2136,6.7636,p0449
1.4817,0.56503,0.0048544,3.0831,14.356,p0450
0.59879,0.6645,0.0056462,5.4132,4.5632,p0451
0.50225,0.5751,0.0069851,5.3636,17.62,p0452
1.3324,0.7076,0.0066877,3.5621,12.188,p0453
0.98709,0.68002,0.0086565,3.4495,6.2222,p0454
0.62434,1.2968,0.0072593,3.3916,17.779,p0455
0.68504,1.1753,0.0080692,1.2741,19.369,p0456
1.3128,0.65058,0.003359,3.865,16.087,p0457
1.4105,0.79022,0.0004876,3.709,6.5992,p0458
1.0399,1.4305,0.0020081,5.6166,17.486,p0459
1.3787,1.163,0.0039834,1.2957,12.283,p0460
1.3552,1.0363,0.00021328,0.4158,4.5812,p0461
0.53201,0.82521,0.0045231,0.3635,16.589,p0462
1.2846,1.2134,0.0020687,2.2186,5.4063,p0463
0.77827,1.3507,0.0053419,4.2073,14.996,p0464
0.64322,1.3902,0.0041377,3.3476,17.838,p0465
1.1576,0.95465,0.004907,5.1634,16.355,p0466
0.52124,1.2709,0.0094346,1.171,9.6487,p0467
1.4466,0.924,0.0077972,0.27847,10.837,p0468
0.75314,1.296,0.0012713,0.84847,14.835,p0469
1.0328,0.65749,0.0056713,0.20178,18.308,p0470
1.0302,0.58181,0.0071681,1.929,5.8483,p0471
0.99777,0.81407,0.0094758,3.0586,4.329,p0472
0.80746,1.2078,0.0066116,0.47975,16.872,p0473
0.69273,0.80879,0.0033777,1.6928,5.512,p0474
0.67466,0.98083,0.0034814,1.2557,10.375,p0475
0.63837,0.86849,0.0037129,0.59767,16.537,p0476
1.0485,1.1376,0.0072158,1.2126,9.3174,p0477
