wind_speed,swr,c_relax_C,par_id
0.96117,0.87315,0.0035177,p0093
0.70814,1.1372,0.0090095,p0094
0.84789,0.88087,0.0081048,p0095
1.2412,1.0152,0.0089594,p0096
0.93858,0.90029,0.0028291,p0097
0.55111,1.1241,0.0046755,p0098
1.253,1.0041,0.0075569,p0099
0.88493,0.91573,0.002186,p0100
1.2938,1.2741,0.0062992,p0101
0.53451,1.0314,0.0024856,p0102
0.78833,1.1765,0.0030544,p0103
1.2505,0.81285,0.0038606,p0104
1.5313,0.9624,0.0092743,p0105
1.6426,1.1385,0.0031117,p0106
0.52282,1.0626,0.0056432,p0107
0.63276,0.91833,0.0079976,p0108
0.56088,0.99165,0.00066356,p0109
1.4294,1.1131,0.0087335,p0110
1.27,1.1107,0.007042,p0111
1.2815,0.81237,0.0046688,p0112
0.71453,0.92256,0.0008768,p0113
1.029,1.3241,0.0031941,p0114
1.2116,1.3626,0.009995,p0115
1.0373,1.4883,0.0051763,p0116
1.1552,1.1359,0.0076781,p0117
1.4219,0.82879,0.0046404,p0118
1.4014,0.97637,0.0039859,p0119
0.8563,0.81841,0.0096745,p0120
1.4816,0.9255,0.0058785,p0121
1.3074,1.3087,0.0054548,p0122
1.1441,1.3735,0.0048328,p0123
0.84513,1.159,0.0072553,p0124
1.2441,1.3053,0.00055294,p0125
0.80987,1.3901,0.00061572,p0126
0.64892,1.2548,0.0098316,p0127
1.0675,0.82181,0.0023715,p0128
1.4194,1.1466,0.0031344,p0129
0.73499,0.80472,0.0096343,p0130
1.1867,1.4956,0.00060996,p0131
0.89433,0.87684,0.0047863,p0132
1.2497,1.0607,0.0042981,p0133
0.72945,0.80167,0.0026168,p0134
0.66354,1.2415,0.00055604,p0135
1.0314,1.4266,0.0023109,p0136
1.2348,1.1648,0.0078507,p0137
1.5985,0.94226,0.0064528,p0138
1.4474,1.0637,0.0062382,p0139
1.4075,1.3039,0.0045173,p0140
1.3122,1.0131,0.0021209,p0141
0.94615,0.88674,0.0091902,p0142
1.5226,0.93742,0.0023894,p0143
0.87606,0.95682,0.0033858,p0144
1.495,1.0276,0.0065237,p0145
1.0501,0.82642,0.0065783,p0146
1.6005,1.1875,0.0054149,p0147
1.0854,1.4999,0.0072762,p0148
0.72218,1.009,0.0075415,p0149
0.94927,1.4604,0.0079613,p0150
1.4433,0.81733,0.0097676,p0151
0.67964,1.3705,0.0019955,p0152
0.5809,1.1018,0.0095819,p0153
1.082,1.0992,0.0025317,p0154
0.80012,1.4224,0.0014605,p0155
0.9564,0.92898,0.0028505,p0156
0.54106,1.1896,0.00089793,p0157
0.81257,1.0524,0.0021169,p0158
1.2386,1.1713,0.0016942,p0159
0.81459,1.4359,0.0032782,p0160
0.9947,0.95136,0.0047254,p0161
0.88026,1.3063,0.0048116,p0162
0.52903,1.2336,0.0034382,p0163
0.72739,1.2445,0.00091538,p0164
1.4276,1.0544,0.0051042,p0165
0.92744,0.82361,0.0056096,p0166
0.71144,0.9074,0.0017224,p0167
0.98186,1.0022,0.0010201,p0168
0.83778,1.0481,0.0047081,p0169
1.3959,1.2807,0.0058994,p0170
0.74711,0.87502,0.0014925,p0171
1.582,0.94856,0.0054026,p0172
0.82707,1.3783,0.0026416,p0173
1.0169,1.2319,0.0072431,p0174
1.3897,1.2227,0.0039329,p0175
1.2081,1.1336,0.0036021,p0176
0.52625,1.1655,0.0043652,p0177
1.6071,1.4844,0.0058214,p0178
1.6244,0.81076,0.0041743,p0179
0.9518,1.4535,0.0041238,p0180
0.77073,1.3909,0.00072892,p0181
0.61582,1.1267,0.0054674,p0182
1.345,1.3442,0.0011736,p0183
1.6091,0.87872,0.00095211,p0184
1.3774,1.4355,0.0082657,p0185
1.561,0.94031,0.0012417,p0186
0.75249,1.3347,0.0068306,p0187
1.2862,1.246,0.0094985,p0188
1.5551,1.3118,0.0017442,p0189
0.91874,1.3821,0.0055938,p0190
1.4792,0.93662,0.0027622,p0191
1.0069,1.4098,0.0031657,p0192
1.5355,0.85328,0.0096878,p0193
0.65196,1.4172,0.0016598,p0194
0.93682,1.1406,0.0032954,p0195
1.2258,1.3463,0.0011257,p0196
1.0941,1.1995,0.0012119,p0197
0.62123,1.0654,0.0032112,p0198
1.5943,1.4759,0.0055101,p0199
1.596,1.3855,0.0024968,p0200
0.58326,0.89404,0.0033121,p0201
1.0028,1.0957,0.007508,p0202
0.92246,0.99903,0.0086099,p0203
1.2599,1.3503,0.0081979,p0204
0.85941,0.96762,0.0096453,p0205
1.0097,0.95019,0.0069522,p0206
0.95835,0.83292,0.0044142,p0207
1.1644,1.0366,0.008863,p0208
0.76138,1.0555,0.0050346,p0209
0.92419,1.4062,0.0072959,p0210
0.96544,0.84692,0.0064975,p0211
0.56584,1.111,0.00041868,p0212
1.4703,1.2244,0.0023361,p0213
0.8412,0.84126,0.0013765,p0214
1.1514,0.97967,0.00039781,p0215
0.8235,0.97081,0.0013066,p0216
0.80414,1.3362,0.0077185,p0217
1.3043,1.3266,0.0087899,p0218
1.2655,1.4488,0.0078197,p0219
0.73744,0.96643,0.0016679,p0220
0.89039,1.0708,0.0040021,p0221
0.51404,1.2154,0.0097848,p0222
1.1427,0.92657,0.0076009,p0223
0.69864,1.2379,0.0015248,p0224
0.6608,1.3771,0.0018213,p0225
1.3792,1.1088,0.0014664,p0226
1.1236,0.99631,0.0027905,p0227
0.87848,1.3848,0.006478,p0228
1.0542,1.3662,0.0010912,p0229
0.97551,0.80611,0.008719,p0230
1.6317,1.4415,0.0020174,p0231
0.56304,1.3422,0.0041798,p0232
0.70569,1.2843,0.0045834,p0233
0.77486,0.93163,0.0039453,p0234
0.80814,1.2674,0.0083418,p0235
1.1673,1.1796,0.004224,p0236
1.3416,1.4432,0.0091132,p0237
1.3337,1.3747,0.00701,p0238
1.025,1.0974,0.0038736,p0239
0.74852,1.2976,0.0070156,p0240
0.50664,1.1167,0.0042714,p0241
0.54491,0.88882,0.0098971,p0242
1.4019,1.1555,0.0099796,p0243
0.93201,0.86979,0.00044266,p0244
1.3372,1.1195,0.0071721,p0245
1.3142,1.4039,0.0078241,p0246
1.5742,1.185,0.0090166,p0247
1.3516,1.1852,0.0017709,p0248
1.1141,1.0126,0.0066652,p0249
0.81779,1.2011,0.0045999,p0250
1.2056,0.95984,0.0086601,p0251
0.72387,0.89529,0.0019113,p0252
0.7454,1.0326,0.0013933,p0253
1.2613,0.81458,0.0026758,p0254
1.1048,1.0171,0.0016385,p0255
0.7332,0.82487,0.00031237,p0256
1.4418,0.86184,0.0094219,p0257
1.0418,1.2274,0.0076461,p0258
0.8318,1.0465,0.0013427,p0259
1.0148,1.1003,0.0063434,p0260
1.5441,1.4921,0.0034074,p0261
1.0734,1.0257,0.0080408,p0262
0.90965,0.844,0.0017872,p0263
1.4396,1.2944,0.0053477,p0264
1.1205,0.86331,0.0017376,p0265
0.78435,0.97015,0.0040542,p0266
1.3943,1.1158,0.002279,p0267
1.0243,1.2131,0.0036666,p0268
1.6161,0.90252,0.0082784,p0269
0.53288,0.99374,0.0050537,p0270
1.2578,1.2052,0.0030734,p0271
1.2175,1.143,0.0037173,p0272
1.127,1.2511,0.0020761,p0273
1.4316,1.1052,0.00026111,p0274
0.54714,1.4114,0.0091528,p0275
0.5128,1.2387,0.0048686,p0276
1.306,1.1498,0.00098408,p0277
1.6385,1.2427,0.00017178,p0278
0.78114,1.2214,0.0084073,p0279
0.59089,0.89717,0.00058067,p0280
1.1797,1.3516,0.0016012,p0281
1.4091,1.2572,0.0084902,p0282
0.82902,1.3804,0.0045486,p0283
1.5068,1.1635,0.0077975,p0284
1.1999,0.85838,0.0088947,p0285
1.2382,1.1817,0.0086418,p0286
0.80259,1.2998,0.0022514,p0287
1.0627,1.2529,0.0049982,p0288
0.64342,0.87212,0.0049303,p0289
0.75895,0.94389,0.00019839,p0290
0.94248,0.91166,0.0057538,p0291
1.2028,1.1778,0.0084243,p0292
1.1349,1.0832,0.007476,p0293
1.4707,1.3215,0.006988,p0294
0.59955,1.1045,0.0020416,p0295
0.51143,1.2076,0.0061217,p0296
1.1842,1.0067,0.0011508,p0297
0.77822,1.3134,0.00513,p0298
1.0967,1.3173,0.0055745,p0299
1.5012,1.4469,0.0078958,p0300
1.6367,1.3398,0.0054927,p0301
0.72029,1.4076,0.0050214,p0302
1.2463,1.3579,0.0077569,p0303
0.98559,1.4084,0.0015511,p0304
1.5796,0.80368,0.0068003,p0305
0.81602,1.0226,0.0084999,p0306
1.5692,0.8523,0.0071669,p0307
0.93415,1.269,0.0062839,p0308
1.1559,1.3683,0.0080771,p0309
1.1765,1.1222,0.0052008,p0310
1.0472,0.97433,0.0061584,p0311
0.5582,1.424,0.0075824,p0312
1.0183,1.0361,0.0010391,p0313
1.5125,1.494,0.0014412,p0314
1.3662,0.93344,0.0044229,p0315
1.3918,1.1988,0.0062099,p0316
1.5561,1.2158,0.00035159,p0317
1.229,1.4328,0.006643,p0318
1.2226,1.0569,0.0063268,p0319
0.97026,1.2123,0.0009412,p0320
1.1381,1.095,0.0085747,p0321
0.69033,0.90909,0.001569,p0322
1.3713,1.4824,0.00087139,p0323
0.59802,1.26,0.0098207,p0324
1.4109,1.3874,0.0025804,p0325
1.3114,1.3415,0.0060557,p0326
0.84296,1.0767,0.0015337,p0327
1.2972,1.376,0.00077094,p0328
1.2553,1.3197,0.001207,p0329
1.3641,1.4745,0.0024165,p0330
1.181,1.3016,0.0068355,p0331
1.4514,0.96299,0.000993,p0332
0.97975,1.4971,0.0019352,p0333
1.0446,1.0667,0.0071364,p0334
1.1959,1.3073,0.0040746,p0335
1.6153,0.89266,0.00070029,p0336
1.2103,0.98761,0.0028691,p0337
0.79498,1.3603,0.0044426,p0338
1.2208,1.4545,0.0043416,p0339
1.1717,1.3542,0.0003225,p0340
0.51941,0.99038,0.0038011,p0341
0.86988,0.96863,0.0030478,p0342
1.4567,1.451,0.0056982,p0343
0.65686,1.0167,0.0069476,p0344
0.9832,1.1972,0.0036505,p0345
1.2668,0.85885,0.0070903,p0346
1.0646,0.92018,0.0066761,p0347
1.5897,0.86746,0.0076231,p0348
1.1759,1.1399,0.00022666,p0349
1.1099,1.0401,0.0089363,p0350
0.99982,0.95649,0.006866,p0351
0.69096,1.3099,0.0075033,p0352
1.0119,1.365,0.0073459,p0353
1.0581,0.89072,0.002803,p0354
0.60412,0.85142,0.0076267,p0355
0.53026,1.1142,0.006765,p0356
1.6313,1.3954,0.0068984,p0357
1.5637,0.88372,0.006405,p0358
1.1092,1.2968,0.0066947,p0359
0.9887,1.1581,0.0074101,p0360
1.2755,0.89189,0.0016177,p0361
0.77897,1.4512,0.0036079,p0362
1.1343,1.3974,0.006068,p0363
0.76609,1.4632,0.0057719,p0364
1.4576,0.89935,0.0025574,p0365
1.548,1.3331,0.008629,p0366
0.86557,1.4328,0.0068912,p0367
1.4656,1.4184,0.004248,p0368
1.3352,1.4021,0.0041563,p0369
0.63779,0.80957,0.0098771,p0370
1.2838,0.99867,0.0052382,p0371
0.6191,1.2368,0.00029749,p0372
1.606,0.86518,0.008678,p0373
0.57007,1.48,0.0010538,p0374
1.3616,0.96403,0.0059106,p0375
1.3878,1.1538,0.00039509,p0376
1.0706,1.3291,0.0097422,p0377
1.1938,1.3881,0.0011403,p0378
1.3497,1.1209,0.0093704,p0379
1.2187,1.2472,0.0061854,p0380
0.88724,1.4573,0.0033558,p0381
1.585,1.4452,0.0050749,p0382
1.2308,1.3183,0.0036902,p0383
0.57489,1.2924,0.0059963,p0384
1.644,0.98487,0.004911,p0385
0.56724,1.2896,0.0083053,p0386
0.91343,0.83552,0.0012665,p0387
1.4634,1.0732,0.0061005,p0388
1.4173,1.1276,0.0027322,p0389
0.60335,0.93135,0.0093151,p0390
1.5287,1.2346,0.0031814,p0391
1.3684,0.98461,0.0039147,p0392
1.5401,1.3488,0.0051283,p0393
1.3973,0.84278,0.0042177,p0394
1.2735,1.3151,0.0053681,p0395
1.4264,1.3949,0.0066135,p0396
1.5105,1.2901,0.0080966,p0397
1.0874,1.4589,0.0090502,p0398
0.99719,1.4278,0.0022676,p0399
0.90388,0.94765,0.0029022,p0400
0.67079,1.2651,0.0073574,p0401
0.624,1.4773,0.0085319,p0402
0.97354,1.118,0.005829,p0403
1.528,1.2582,0.00073694,p0404
0.5034,1.4675,0.0040804,p0405
0.82606,0.91262,0.0029613,p0406
1.3297,1.2758,0.001084,p0407
1.2932,1.1936,0.0080304,p0408
0.68362,1.282,0.0035718,p0409
1.0397,1.2284,0.0059315,p0410
1.538,1.019,0.0019715,p0411
0.5504,0.80113,0.0089739,p0412
0.9171,1.0392,0.004827,p0413
0.70102,0.94687,0.00024793,p0414
1.3721,1.4853,0.0023465,p0415
1.0756,1.091,0.0083823,p0416
0.71655,1.0788,0.009924,p0417
1.0477,1.0825,0.0078789,p0418
1.5453,1.0072,0.0041136,p0419
1.3271,0.8079,0.0093032,p0420
1.5334,1.3307,0.008571,p0421
1.5735,1.3596,0.0053428,p0422
0.62614,1.0814,0.0061696,p0423
1.15,1.0783,0.0074575,p0424
0.69375,0.95488,0.0024308,p0425
1.3576,1.0056,0.0093332,p0426
0.88355,1.0427,0.0083647,p0427
1.5708,1.415,0.0095484,p0428
0.54351,1.0514,0.0047461,p0429
0.89587,1.1706,0.0095906,p0430
1.4236,1.3642,0.0026023,p0431
1.1298,1.4196,0.00052822,p0432
0.79168,0.83698,0.0018351,p0433
1.6208,0.91681,0.0067519,p0434
1.2898,1.0461,0.0021598,p0435
1.1663,1.2563,0.0076918,p0436
0.92934,1.0588,0.0038938,p0437
1.1017,1.3363,0.0049805,p0438
1.0813,1.0301,0.00773,p0439
1.0555,1.0249,0.0054362,p0440
0.95322,0.86624,0.0091026,p0441
0.89244,0.97835,0.00021206,p0442
1.1714,1.0347,0.0013541,p0443
0.89946,1.1923,0.0070517,p0444
0.55711,1.1736,0.0032429,p0445
1.0908,1.3924,0.0028867,p0446
0.57995,0.98691,0.009348,p0447
1.5004,0.84863,0.0052837,p0448
1.55,1.2796,0.0032677,p0449
0.59232,1.2399,0.0051665,p0450
0.83874,1.3991,0.0059767,p0451
0.68509,1.3454,0.0034759,p0452
1.5249,1.4659,0.0029311,p0453
1.4364,1.1455,0.0069115,p0454
1.0349,1.4247,0.0060055,p0455
0.94846,1.2988,0.0084712,p0456
1.3198,1.472,0.0099179,p0457
1.4932,1.1486,0.0087714,p0458
1.4855,1.21,0.0062726,p0459
0.64691,1.0927,0.0064196,p0460
1.5777,1.0683,0.0033319,p0461
0.8621,1.3557,0.0030205,p0462
1.6343,1.0006,0.006792,p0463
0.85069,0.9726,0.0031041,p0464
1.1482,1.2265,0.00428,p0465
1.4358,1.2023,0.00085178,p0466
1.1913,1.4982,0.009465,p0467
0.6085,1.0592,0.0079501,p0468
1.3583,1.4903,0.0020923,p0469
0.78682,1.0109,0.0079192,p0470
0.66162,0.83193,0.0055401,p0471
0.79776,0.85482,0.0053035,p0472
1.1406,1.1295,0.0024629,p0473
0.6694,0.88807,0.0073101,p0474
1.648,1.0893,0.00046202,p0475
1.6259,0.92329,0.0088906,p0476
1.6035,1.0872,0.0065389,p0477
1.5203,1.023,0.0062366,p0478
0.6775,1.1949,0.0027055,p0479
1.3247,1.3303,0.0095071,p0480
1.1895,1.464,0.0024543,p0481
0.50769,1.338,0.0035429,p0482
1.1064,1.294,0.0067143,p0483
0.57772,1.2064,0.0057103,p0484
1.503,1.4614,0.0070725,p0485
0.85797,1.1038,0.00010525,p0486
0.85201,1.4816,0.0019416,p0487
0.63552,1.0914,0.0077775,p0488
0.61357,1.2114,0.0092227,p0489
0.91488,0.92059,0.0092558,p0490
1.2708,0.98289,0.0055455,p0491
1.3472,1.1556,0.0012689,p0492
0.63958,0.85669,0.0088113,p0493
1.5654,0.84574,0.0063592,p0494
0.65617,1.4131,0.0049494,p0495
1.5182,1.1501,0.0025441,p0496
1.2792,0.88176,0.0045555,p0497
1.0994,1.0496,0.0064686,p0498
0.61213,1.0211,0.0044997,p0499
1.6131,1.3694,0.0094657,p0500
