wind_speed,swr,sediment/sed_temp_mean,sediment/sed_temp_mean,par_id
1.07,1.4498,14.104,12.179,p0305
1.2245,1.3025,12.776,5.3754,p0306
1.0508,0.85711,3.8936,11.357,p0307
0.76208,0.87337,8.8788,18.675,p0308
1.4997,1.1386,2.1283,2.2094,p0309
1.3634,0.68009,9.9258,8.4264,p0310
0.95794,1.0583,11.337,7.7885,p0311
1.2165,1.2736,2.5193,12.984,p0312
1.1043,0.59943,17.486,7.9273,p0313
0.55155,0.92868,12.65,3.0217,p0314
1.0617,1.3346,8.2405,0.42083,p0315
1.1468,1.4079,2.1643,5.387,p0316
0.70333,1.1687,9.644,0.67177,p0317
1.4028,0.89926,11.847,19.291,p0318
0.77847,0.84764,8.2866,1.6828,p0319
1.2629,1.0152,8.4241,16.422,p0320
0.84479,0.80444,6.3333,14.902,p0321
0.51159,0.66273,13.882,11.994,p0322
1.3491,0.50473,5.0672,15.231,p0323
1.2471,1.0086,18.99,6.178,p0324
1.4334,1.4456,7.5691,4.7804,p0325
1.3398,1.4846,12.392,4.1909,p0326
1.4274,1.193,11.693,9.1748,p0327
1.0672,1.3913,1.7988,2.1374,p0328
1.3741,0.90332,5.4405,15.506,p0329
0.60045,1.3527,3.9941,11.762,p0330
0.87133,0.88314,8.3724,6.3954,p0331
0.52642,0.88578,11.959,3.9069,p0332
1.4751,0.97956,16.816,7.2049,p0333
1.321,1.4309,7.8406,17.947,p0334
0.96927,0.64984,14.605,17.798,p0335
1.0188,1.2207,15.12,9.391,p0336
1.2491,0.95904,10.737,5.0242,p0337
0.81274,1.3651,2.3192,10.568,p0338
1.407,1.4212,15.206,17.497,p0339
0.57222,0.74262,9.6108,9.2312,p0340
1.3154,0.91305,19.795,17.013,p0341
1.1527,0.55032,9.7709,17.238,p0342
1.1327,1.0079,9.4814,0.60626,p0343
0.97427,1.3791,16.073,15.645,p0344
1.2952,0.56273,5.3319,15.73,p0345
1.2388,0.69603,1.6982,9.6575,p0346
0.5177,1.1909,19.223,7.0081,p0347
1.2981,1.0731,16.515,5.7438,p0348
1.034,0.6931,4.2242,15.06,p0349
1.3696,1.394,7.1257,18.462,p0350
0.85556,0.81526,17.31,3.4818,p0351
0.99704,1.2798,13.02,14.993,p0352
0.89779,1.362,2.873,12.208,p0353
0.65161,0.68314,14.262,1.7524,p0354
0.96374,0.83159,13.041,13.143,p0355
1.3501,0.85029,1.8468,3.9648,p0356
1.2529,1.3371,14.319,17.256,p0357
1.4525,0.67414,16.862,9.8277,p0358
1.2834,1.1063,19.049,10.475,p0359
1.2318,1.4764,6.2304,9.5393,p0360
1.3181,1.063,9.6588,6.6394,p0361
0.83492,1.1291,9.3001,0.70559,p0362
1.2234,1.1333,11.569,5.5466,p0363
0.50093,1.226,10.832,14.856,p0364
1.273,1.4356,2.3778,17.702,p0365
0.70514,0.79496,5.9214,13.424,p0366
0.71218,1.4807,3.5827,15.141,p0367
1.471,1.1702,13.703,6.1205,p0368
1.0296,1.3107,11.238,18.503,p0369
0.77287,0.77217,6.436,16.07,p0370
1.2408,1.2398,13.965,13.273,p0371
1.3288,1.1589,15.552,10.392,p0372
0.7589,1.3745,12.709,19.922,p0373
0.65812,1.406,13.815,11.539,p0374
1.2422,1.1638,10.904,15.707,p0375
0.77473,1.1431,17.778,16.855,p0376
1.4546,1.441,11.432,13.368,p0377
1.0573,1.3474,6.9161,6.0804,p0378
0.95875,1.0746,15.9,17.158,p0379
0.61298,0.53801,7.9895,18.249,p0380
0.90886,1.2559,16.318,14.943,p0381
0.88781,1.088,9.2137,6.7117,p0382
1.2615,0.95378,15.289,2.5644,p0383
0.92514,0.51504,6.1801,17.096,p0384
1.2367,1.1251,13.776,9.2712,p0385
1.3062,0.93682,4.8304,14.98,p0386
1.3937,1.4477,5.4859,11.469,p0387
1.1868,1.2352,14.048,8.2411,p0388
0.93412,1.1499,19.828,0.82713,p0389
1.3435,0.55444,7.1575,5.9931,p0390
0.91461,0.9342,19.473,1.0403,p0391
0.56252,1.0715,9.4551,6.8564,p0392
0.8639,1.0577,4.4964,12.119,p0393
0.83286,1.4281,9.3659,16.611,p0394
1.4305,0.63165,18.12,11.707,p0395
0.7066,0.82377,17.654,12.459,p0396
0.59012,0.83909,2.1092,7.5858,p0397
0.55356,0.97433,10.203,12.279,p0398
0.54976,0.82109,10.661,8.7057,p0399
0.62754,1.3259,4.6838,11.495,p0400
1.2328,0.96238,12.942,16.586,p0401
1.1636,1.0699,9.5443,11.44,p0402
1.1793,1.0973,0.63124,16.102,p0403
1.1161,1.3073,17.875,9.0146,p0404
1.2091,1.1809,5.0167,15.785,p0405
0.82582,0.56485,18.208,16.664,p0406
1.0687,1.4362,10.355,11.264,p0407
0.61682,0.73312,18.515,12.925,p0408
1.2509,0.72068,12.579,10.268,p0409
1.3331,1.4333,13.088,17.104,p0410
1.033,1.2693,19.3,15.453,p0411
1.3134,0.79739,17.379,7.4024,p0412
0.90466,0.55885,2.8628,15.21,p0413
1.3722,1.1856,18.929,7.6296,p0414
0.94476,0.62355,1.5577,18.354,p0415
0.7407,0.78405,7.9312,7.0841,p0416
0.91149,1.3049,5.1139,19.176,p0417
1.3308,1.4828,4.5504,10.083,p0418
0.92358,1.4704,11.464,9.9181,p0419
0.78584,1.0482,9.1229,5.8542,p0420
1.2869,0.94261,17.354,4.0615,p0421
1.2267,0.99078,18.764,16.125,p0422
1.006,0.96149,16.994,6.5942,p0423
1.462,1.4439,8.7283,19.66,p0424
1.1034,0.62709,16.594,3.1459,p0425
1.2012,1.0343,8.6831,13.996,p0426
0.77024,0.57919,3.8375,14.536,p0427
1.3256,0.78039,10.313,5.5919,p0428
1.1313,1.2076,0.90385,12.529,p0429
0.9556,0.5193,2.599,3.8298,p0430
0.73094,0.95003,15.431,1.274,p0431
1.443,0.5034,8.4491,5.2001,p0432
0.79076,0.72419,7.7117,7.2711,p0433
1.3555,0.73043,9.9859,2.8402,p0434
0.59227,1.4274,10.514,5.2556,p0435
1.1549,1.4535,16.501,19.392,p0436
0.54288,0.64706,6.4623,10.703,p0437
1.0443,1.4595,19.969,1.1633,p0438
0.60441,1.0841,13.962,18.308,p0439
1.4976,1.037,3.7375,12.39,p0440
0.71116,1.2367,8.7588,1.417,p0441
0.76897,1.2927,6.8666,11.846,p0442
0.82828,1.4978,14.561,18.409,p0443
0.69109,1.1202,7.8928,17.452,p0444
1.4189,1.1872,19.104,17.542,p0445
0.57702,1.3233,12.717,8.0155,p0446
1.318,0.97788,5.3977,7.3306,p0447
1.004,1.177,7.3748,14.613,p0448
1.1768,1.317,15.995,3.5187,p0449
0.86817,1.3623,4.892,15.343,p0450
0.8805,0.82611,13.146,10.769,p0451
1.493,1.2704,16.709,13.713,p0452
0.66665,1.0185,13.266,19.099,p0453
1.2893,1.2848,2.8063,9.7972,p0454
0.81566,0.94488,8.4999,12.822,p0455
1.169,0.84494,16.95,11.784,p0456
1.4653,0.86201,4.6161,4.8855,p0457
0.62374,0.59714,8.5163,10.412,p0458
1.3353,1.216,4.1127,14.174,p0459
1.2341,0.61853,18.717,3.5453,p0460
0.58649,0.79009,1.0195,6.9123,p0461
1.0834,0.88733,2.7818,15.124,p0462
1.1159,0.94724,18.286,18.889,p0463
0.7285,0.91745,6.091,4.1068,p0464
1.0915,0.51389,17.74,0.48394,p0465
0.65756,0.94831,4.7938,7.3543,p0466
0.7807,0.76251,1.2016,5.1028,p0467
0.62937,0.71286,16.243,13.403,p0468
0.68966,0.69406,5.6929,6.1325,p0469
0.8163,1.4953,16.026,5.0532,p0470
0.58944,0.64564,7.5068,15.949,p0471
1.1073,0.86731,19.371,5.4469,p0472
0.81004,1.3014,9.0555,11.403,p0473
0.54172,0.8768,6.6127,7.8911,p0474
1.2697,0.68733,14.812,9.4811,p0475
0.55991,1.0284,14.77,14.276,p0476
1.1826,0.85854,16.298,16.959,p0477
1.1987,0.62967,1.512,8.8607,p0478
1.025,0.57551,15.337,18.018,p0479
1.3083,1.2302,4.4159,18.194,p0480
1.0878,1.1099,6.1265,3.3146,p0481
0.71465,1.3554,3.299,0.45329,p0482
0.9718,1.2132,4.1735,8.3908,p0483
0.88393,1.061,16.651,19.904,p0484
1.1419,1.0401,10.622,19.074,p0485
0.82369,1.4121,4.0778,1.932,p0486
0.53465,0.8355,8.2261,14.503,p0487
1.2767,1.1309,12.008,4.5755,p0488
1.3817,0.55677,10.509,2.1842,p0489
1.037,1.086,4.661,12.397,p0490
0.79738,0.50963,11.211,11.151,p0491
1.1385,0.8323,2.7203,10.189,p0492
1.4289,1.4935,3.0984,16.214,p0493
0.68248,0.86093,14.394,12.849,p0494
0.80081,0.71059,18.49,6.7788,p0495
1.1115,0.74648,18.326,17.323,p0496
1.0892,0.75073,13.391,6.9802,p0497
0.86067,0.73886,8.0229,6.4942,p0498
0.78816,1.267,3.2313,2.683,p0499
0.56437,0.53297,4.3731,18.567,p0500
