wind_speed,swr,sediment/sed_temp_mean,sediment/sed_temp_mean,par_id
0.53004,1.0732,4.8918,1.099,p0060
0.85354,0.98726,13.715,1.9009,p0061
0.97361,1.0137,14.91,11.224,p0062
1.2486,1.2948,10.628,7.9141,p0063
1.2229,1.0751,9.6486,13.651,p0064
1.0986,1.0543,9.2164,10.35,p0065
1.2594,1.0251,16.656,16.42,p0066
0.56402,1.355,10.218,10.928,p0067
1.127,0.62972,7.5585,13.13,p0068
1.302,1.3414,18.881,18.31,p0069
0.68377,1.4456,5.8752,7.5897,p0070
1.4371,1.4631,14.141,13.822,p0071
0.83477,0.84514,13.234,8.7239,p0072
0.51684,0.99433,5.7888,1.4155,p0073
0.97134,1.2354,17.196,5.76,p0074
0.71492,1.4123,9.2325,18.38,p0075
1.0648,0.52962,10.658,17.184,p0076
0.80469,1.2415,6.3043,11.437,p0077
1.2068,0.56364,0.63599,12.44,p0078
1.2417,1.4481,1.1628,14.481,p0079
0.62196,1.4776,9.9817,5.4209,p0080
0.70248,0.89047,15.588,9.3415,p0081
0.75791,1.384,9.6543,6.9711,p0082
0.54046,0.82713,15.988,1.2134,p0083
0.69174,0.8514,17.168,9.6636,p0084
0.93333,0.9058,18.275,4.0173,p0085
1.3151,0.66025,8.7402,8.5749,p0086
1.3644,1.1553,17.792,15.417,p0087
1.376,1.217,10.063,19.866,p0088
0.95905,0.85297,19.973,5.3564,p0089
1.3295,0.68197,15.28,14.633,p0090
0.9117,0.55901,14.704,9.4652,p0091
1.0217,0.74418,2.7707,18.159,p0092
0.74303,1.2534,16.747,18.969,p0093
0.6495,0.82396,15.092,5.9272,p0094
0.92555,1.1647,6.1517,2.5816,p0095
1.4722,1.1198,5.2066,11.825,p0096
1.4884,1.4929,14.472,14.104,p0097
0.75974,1.4349,13.755,13.149,p0098
0.6087,1.1886,0.43847,6.2531,p0099
1.3227,1.3463,10.017,14.81,p0100
0.65635,0.8586,3.4242,4.1001,p0101
1.3831,0.5733,17.046,2.2064,p0102
1.1492,0.96502,14.96,11.031,p0103
0.51951,0.91967,10.162,16.785,p0104
1.2515,0.52496,1.6994,15.763,p0105
1.0271,1.36,3.9955,15.097,p0106
1.3262,1.4405,16.727,6.9887,p0107
1.47,1.3507,4.9837,19.714,p0108
0.97555,1.3357,2.0924,11.899,p0109
1.214,0.67659,2.9669,16.105,p0110
0.77847,0.84297,8.7098,1.1721,p0111
1.298,1.0635,1.3614,8.8661,p0112
1.4902,1.2801,13.928,10.829,p0113
1.0236,0.85758,2.7376,8.1257,p0114
0.83634,0.6319,17.06,9.3972,p0115
1.1197,0.68629,8.0185,19.913,p0116
0.59733,1.4957,12.425,1.596,p0117
1.4535,0.73847,13.015,7.3082,p0118
1.4786,0.73495,10.485,5.7242,p0119
0.7405,0.83081,8.2902,5.8695,p0120
0.91818,1.3139,12.519,3.7429,p0121
0.89244,1.3045,19.694,9.3147,p0122
1.3887,1.3955,2.3138,11.147,p0123
0.77389,0.68404,12.697,3.8287,p0124
0.73146,0.72857,10.304,1.35,p0125
1.4206,0.80087,14.813,4.4655,p0126
1.4943,0.65029,18.408,16.914,p0127
1.3197,0.92978,17.356,18.049,p0128
0.68995,1.3759,4.5433,10.045,p0129
1.001,0.63697,13.499,11.796,p0130
1.1102,0.61033,4.8032,18.211,p0131
1.379,1.0375,2.9152,16.678,p0132
1.1883,0.61664,11.874,17.633,p0133
0.89989,0.75557,7.7534,9.0075,p0134
0.79245,1.0265,10.985,3.4485,p0135
1.2806,0.77319,13.128,12.063,p0136
1.2866,0.89918,2.1381,5.5587,p0137
1.4077,1.1442,13.029,0.63481,p0138
0.58652,0.83357,17.674,13.09,p0139
1.1218,1.3901,0.89269,12.211,p0140
1.0843,1.0828,7.9447,11.765,p0141
0.76654,1.0295,19.608,7.0785,p0142
0.87462,1.2123,15.387,9.1392,p0143
0.68685,0.57023,0.51047,18.899,p0144
1.396,0.91157,11.38,19.071,p0145
0.63363,1.4214,5.8438,10.679,p0146
0.73703,0.55113,17.82,18.584,p0147
1.0713,1.1536,5.4389,4.1302,p0148
0.61253,1.1079,7.6091,4.8088,p0149
1.2898,0.69839,3.0148,12.193,p0150
1.2632,0.61588,6.4555,14.928,p0151
1.4989,1.4589,11.659,10.946,p0152
0.90256,1.077,13.327,9.2439,p0153
0.55881,1.0215,14.339,11.691,p0154
1.4405,1.2843,1.428,6.3188,p0155
1.3442,0.90645,17.323,10.094,p0156
1.1304,0.96753,19.591,8.4129,p0157
0.67566,1.3025,2.6232,6.7852,p0158
0.73241,0.81437,18.773,12.643,p0159
0.64336,0.56427,11.166,6.8816,p0160
0.9572,0.8381,17.292,4.1766,p0161
0.58982,1.0815,5.9614,5.2366,p0162
1.1042,1.167,11.073,10.364,p0163
1.4034,0.97602,0.95712,7.8805,p0164
1.1571,0.76565,3.2041,6.5157,p0165
0.70858,0.7509,7.1339,3.2866,p0166
1.4585,1.0391,10.672,13.045,p0167
1.1342,1.0441,15.21,14.564,p0168
0.82075,1.0519,5.6564,12.818,p0169
0.76069,0.66477,17.69,14.283,p0170
0.62891,1.1729,8.5906,7.9345,p0171
0.77019,1.3931,7.7969,2.408,p0172
1.0795,1.4517,1.5435,0.71003,p0173
1.1412,0.54086,12.202,0.47088,p0174
1.0373,0.67121,14.599,12.536,p0175
0.76431,0.66919,19.136,14.141,p0176
1.254,1.0011,7.0851,18.242,p0177
1.2447,1.2226,9.5262,17.689,p0178
1.2472,1.2609,1.6812,17.241,p0179
0.58439,0.63277,0.708,6.0865,p0180
1.3135,0.58352,14.293,11.115,p0181
0.9425,1.3641,6.2591,17.57,p0182
0.87632,0.5398,18.623,11.617,p0183
0.90157,1.1561,13.839,3.0802,p0184
1.4128,0.84037,3.163,0.96092,p0185
1.3933,0.51203,10.549,8.6754,p0186
1.1668,1.1848,4.1206,6.4297,p0187
1.4666,0.88737,13.972,15.209,p0188
0.68535,1.0654,16.813,5.4883,p0189
0.50254,0.54418,12.603,2.6118,p0190
0.84045,1.198,1.96,12.63,p0191
0.57542,0.86486,10.41,19.485,p0192
1.3714,1.3739,4.0347,18.804,p0193
0.60387,0.55266,14.891,15.306,p0194
0.79704,0.60283,5.0636,6.6906,p0195
0.98646,1.0026,19.467,4.0723,p0196
0.84915,0.97537,11.211,10.316,p0197
1.101,0.75327,9.4214,13.739,p0198
1.1875,0.87382,2.3798,17.939,p0199
0.52962,1.2593,17.747,17.297,p0200
0.65502,1.0662,2.665,2.3008,p0201
0.5043,1.1611,3.0548,12.777,p0202
0.81018,1.367,18.38,15.637,p0203
0.84335,1.3604,14.53,4.6033,p0204
1.199,0.78498,9.3795,3.4828,p0205
1.0049,0.78336,16.528,1.1213,p0206
0.67856,1.4799,11.476,0.83778,p0207
0.56063,1.1915,3.1403,17.17,p0208
0.66007,0.96837,9.3234,1.4769,p0209
1.4292,1.4118,5.0888,15.535,p0210
1.3172,1.257,9.9568,15.498,p0211
1.406,1.0238,12.571,2.9711,p0212
1.0883,0.50794,7.6797,8.9391,p0213
1.1131,0.90377,17.634,10.898,p0214
0.59163,0.73161,16.227,17.656,p0215
0.63728,0.50113,5.3603,5.1352,p0216
1.0673,0.79315,10.736,4.2503,p0217
1.1737,0.59478,18.791,2.5121,p0218
1.3393,0.88999,17.852,19.003,p0219
0.92067,0.86998,14.174,15.604,p0220
0.54983,1.4804,4.6863,10.658,p0221
1.3806,1.4878,4.5104,3.6856,p0222
0.96081,1.4198,9.5577,14.334,p0223
1.3737,1.3155,10.32,11.558,p0224
0.60741,1.3245,13.595,9.8449,p0225
0.83372,0.70875,8.0596,17.564,p0226
0.81676,0.66389,3.2555,0.64862,p0227
1.0242,0.58556,7.2792,14.455,p0228
0.93057,1.3216,7.9855,2.0487,p0229
1.1742,1.2699,18.179,11.333,p0230
1.2745,0.64274,14.834,17.131,p0231
0.7289,0.96048,9.8279,9.8752,p0232
0.82497,0.89754,12.11,16.82,p0233
1.286,1.462,5.7015,3.3568,p0234
0.80673,0.89566,7.3893,16.85,p0235
1.3214,1.2449,12.263,19.555,p0236
1.2679,1.3112,2.5517,11.374,p0237
1.0038,0.82066,5.5651,5.9738,p0238
1.2783,1.1385,11.895,3.5941,p0239
1.4435,0.9626,4.716,15.474,p0240
1.4505,1.2248,2.2682,14.372,p0241
0.86479,0.95056,7.222,13.372,p0242
1.3751,1.0165,5.6525,5.8212,p0243
0.53818,0.9818,0.53611,8.167,p0244
1.4174,0.60185,11.262,14.763,p0245
0.80142,0.88152,17.431,16.188,p0246
1.4082,1.1464,7.3237,2.9027,p0247
1.1813,0.75839,12.469,12.312,p0248
0.96601,0.87978,8.4719,10.128,p0249
0.64158,1.309,19.822,8.2325,p0250
1.3319,1.29,6.8095,6.5725,p0251
1.4625,0.93483,0.91928,2.8361,p0252
1.4551,1.0574,13.799,0.71522,p0253
1.1957,0.93375,8.9186,12.096,p0254
1.1513,0.67284,1.5898,19.331,p0255
0.55699,1.196,16.918,12.701,p0256
1.4867,1.3713,4.92,1.5548,p0257
0.57922,1.1757,9.155,13.714,p0258
1.235,1.1488,3.417,5.0518,p0259
1.4768,1.4265,16.413,5.1866,p0260
0.78115,0.82536,6.3789,12.268,p0261
0.56924,1.0304,1.8769,18.466,p0262
1.2248,0.81773,6.7261,13.287,p0263
1.1831,0.9529,0.58633,13.464,p0264
1.0825,0.5166,12.148,4.2354,p0265
0.80954,0.50549,8.8723,13.324,p0266
0.75589,1.0889,18.852,16.568,p0267
0.82974,0.59041,6.5264,7.4973,p0268
0.6635,1.1928,6.9363,9.5588,p0269
0.72033,1.2105,8.3876,3.5385,p0270
1.4389,0.82817,6.3251,1.0066,p0271
1.4748,1.2217,18.975,16.481,p0272
1.1079,1.1866,0.45109,2.7263,p0273
1.3604,1.2896,7.8226,7.0337,p0274
1.3524,0.52695,12.28,2.6792,p0275
0.92282,1.071,15.232,1.6233,p0276
1.0866,0.79929,1.103,18.149,p0277
1.0524,1.2721,7.1679,0.79994,p0278
0.55111,1.07,1.2449,5.6198,p0279
0.9274,1.1958,18.316,9.4364,p0280
0.65886,1.3575,2.4059,7.7538,p0281
0.78439,0.97297,6.7542,0.54954,p0282
0.85595,1.0937,16.27,13.209,p0283
1.0911,1.1282,13.569,16.283,p0284
0.7692,1.3535,4.3547,13.434,p0285
1.4323,1.3761,10.563,15.154,p0286
0.64691,1.0949,3.6053,7.3426,p0287
1.3429,1.4258,13.472,17.025,p0288
0.68082,0.87721,3.7779,12.987,p0289
0.85653,0.97903,7.6185,16.949,p0290
1.2087,0.58059,2.803,0.91633,p0291
0.86197,0.74675,1.9135,17.893,p0292
0.86998,1.0872,16.87,8.2977,p0293
1.3973,1.1057,3.0849,9.1799,p0294
1.1798,0.92436,18.055,18.088,p0295
1.1023,1.2998,14.579,7.7205,p0296
0.55269,1.4467,9.8669,6.5105,p0297
0.74459,0.51407,5.5111,4.5732,p0298
1.3418,0.99189,8.1258,7.1922,p0299
0.82346,1.2758,2.3493,0.75283,p0300
1.2122,1.1785,4.4318,3.2172,p0301
1.2608,1.019,4.6544,18.323,p0302
1.0585,0.92185,12.477,17.517,p0303
0.53712,1.3227,6.0521,4.9219,p0304
1.3622,1.0793,5.4665,0.42516,p0305
1.1684,1.1713,11.035,11.456,p0306
0.97693,0.7074,4.8525,9.6455,p0307
0.99686,0.74967,7.5039,8.4651,p0308
1.3559,0.52395,14.217,16.887,p0309
1.2656,0.76178,9.0054,8.0297,p0310
1.4227,0.69571,8.3191,8.0641,p0311
1.0169,0.98366,9.7636,19.815,p0312
1.1584,1.2707,4.62,5.6107,p0313
1.2761,1.1326,19.048,12.03,p0314
1.1367,1.2975,1.618,11.204,p0315
0.61683,0.78979,7.7126,7.5686,p0316
1.4928,1.4842,16.165,7.1376,p0317
0.50717,1.4167,19.437,9.5881,p0318
0.55543,0.9567,7.343,4.3929,p0319
1.0119,1.4995,3.3293,19.934,p0320
0.99402,0.51192,16.833,2.0017,p0321
0.92959,1.1823,11.805,16.155,p0322
0.67016,0.62236,6.863,6.0469,p0323
0.76316,0.68917,1.8241,14.948,p0324
1.4841,0.73658,18.643,13.992,p0325
1.0358,1.2189,11.25,15.373,p0326
1.4965,0.86058,0.83285,10.183,p0327
1.0685,0.89348,1.75,15.387,p0328
1.0932,0.72214,17.019,12.941,p0329
0.51413,0.65546,10.8,6.9279,p0330
1.0752,1.2821,8.662,18.746,p0331
0.86246,1.0158,12.872,13.89,p0332
1.1843,0.69066,2.5659,5.4083,p0333
0.74826,1.4081,4.3862,0.58272,p0334
0.94501,0.91365,2.4731,18.628,p0335
1.1624,1.2518,9.7274,15.235,p0336
1.2295,1.0473,19.187,16.348,p0337
0.95222,0.76741,6.0949,17.769,p0338
0.87328,0.92372,18.537,6.3306,p0339
0.98241,1.1009,14.71,6.3944,p0340
1.1912,0.79423,7.0314,12.866,p0341
0.60186,0.99872,15.168,4.5107,p0342
0.94649,0.71927,12.331,16.6,p0343
1.3481,1.3991,12.009,9.7297,p0344
0.69365,1.381,3.2789,8.1127,p0345
1.2708,0.94119,4.074,12.129,p0346
0.67341,0.75655,2.6794,15.052,p0347
0.56352,0.86369,12.166,11.59,p0348
1.038,0.67938,19.166,7.9785,p0349
1.0128,0.8552,18.907,14.989,p0350
0.70405,1.1245,16.285,15.796,p0351
0.87824,1.2095,7.9084,14.721,p0352
0.91284,0.60905,13.278,1.2643,p0353
0.72594,1.1638,13.883,15.656,p0354
0.81444,0.69349,5.1366,17.739,p0355
1.4641,0.95897,11.587,19.021,p0356
1.0305,0.63918,15.947,7.2792,p0357
1.4607,0.54703,11.827,18.633,p0358
0.79968,1.4644,1.977,5.2705,p0359
0.74655,0.53241,18.009,4.3474,p0360
0.63854,0.98475,8.8028,10.563,p0361
0.93627,1.1582,12.982,18.034,p0362
0.9152,0.54272,2.1671,7.6609,p0363
1.0567,0.81812,10.945,6.1982,p0364
1.0949,1.4066,5.7334,19.77,p0365
0.70161,1.036,17.537,14.005,p0366
0.50831,0.50279,13.399,11.009,p0367
1.1606,1.1108,18.717,16.071,p0368
0.97911,1.4705,16.444,17.972,p0369
0.91767,1.1814,16.602,2.2726,p0370
0.99926,1.1362,13.087,17.352,p0371
1.2977,0.64791,15.85,9.5094,p0372
0.96465,1.2425,18.446,6.4505,p0373
1.1549,1.2368,6.9714,8.3832,p0374
0.90693,1.1222,19.512,19.382,p0375
1.3241,1.1276,14.477,1.7241,p0376
0.95095,1.346,5.5938,3.9639,p0377
0.5435,1.4421,19.755,7.2536,p0378
1.0807,1.1358,9.4682,19.256,p0379
1.3053,0.69726,8.7742,16.359,p0380
1.0069,1.0996,17.403,13.409,p0381
1.0508,1.4918,11.343,13.776,p0382
0.95586,0.59323,18.579,12.583,p0383
0.66901,0.74389,6.0228,6.0231,p0384
0.86777,1.0913,11.532,5.6907,p0385
1.4461,0.83665,4.1846,1.6709,p0386
0.88258,1.2864,8.2667,14.69,p0387
0.72736,0.98814,17.231,18.742,p0388
0.73927,1.3362,16.7,3.145,p0389
1.1446,1.1091,9.0326,2.1737,p0390
1.3878,0.67556,1.1859,6.7113,p0391
0.791,1.0841,10.836,7.4952,p0392
1.2176,1.3422,12.648,9.0351,p0393
0.79526,1.4525,17.923,17.438,p0394
0.99033,0.92719,11.716,17.864,p0395
1.2381,0.84904,16.137,1.9296,p0396
0.78736,1.1401,8.1786,11.991,p0397
1.449,0.59935,11.141,1.8617,p0398
0.60465,1.3279,10.124,5.024,p0399
0.78817,0.78197,16.943,3.6182,p0400
0.77599,1.3197,12.065,4.5475,p0401
0.61409,1.3283,15.664,15.973,p0402
1.1702,0.94402,15.47,4.3101,p0403
1.0549,0.53533,17.123,12.714,p0404
1.2209,0.77979,2.8455,7.6432,p0405
0.8197,0.804,1.046,13.225,p0406
1.4192,0.81216,3.6576,3.3158,p0407
1.2273,1.2476,9.6015,3.8642,p0408
1.0969,0.56018,15.752,8.6412,p0409
1.3086,1.1207,4.23,12.371,p0410
0.83054,0.71793,3.8347,13.847,p0411
1.231,1.4838,8.4763,10.789,p0412
1.307,0.99679,19.866,14.867,p0413
0.64432,0.80463,17.895,16.454,p0414
0.69888,1.0063,3.712,2.5285,p0415
1.2826,1.0979,1.1427,5.3224,p0416
0.7109,0.7707,1.7803,13.924,p0417
0.58073,1.387,14.243,19.203,p0418
0.53575,0.71096,6.187,1.8005,p0419
0.88076,0.57433,18.109,1.3251,p0420
0.69535,1.2651,12.932,3.9751,p0421
0.63044,0.91522,6.6171,7.436,p0422
1.1145,1.405,15.773,3.5304,p0423
0.94003,0.68394,13.647,19.142,p0424
0.62451,1.3173,2.218,4.7766,p0425
1.1776,1.4748,16.102,17.482,p0426
0.6676,1.1174,15.561,10.211,p0427
0.88751,1.1311,14.063,8.9594,p0428
1.0446,1.0057,12.358,6.8511,p0429
0.83891,1.3637,6.9927,17.401,p0430
1.2199,0.64565,19.956,14.073,p0431
0.98036,0.94735,8.8422,6.5969,p0432
0.59228,1.2393,17.505,13.616,p0433
0.65032,0.90174,7.201,9.7972,p0434
0.5218,0.80835,16.383,9.9153,p0435
1.1536,0.62037,14.76,3.1349,p0436
1.3566,1.0095,14.38,8.3507,p0437
0.87016,0.64164,8.4079,15.883,p0438
0.73503,1.0118,8.6035,14.169,p0439
1.2045,0.91789,4.2423,9.7135,p0440
1.4243,1.255,1.291,11.871,p0441
0.82798,0.58733,17.995,5.0697,p0442
0.803,0.97168,12.808,10.77,p0443
1.0729,1.2784,19.771,15.283,p0444
0.50119,1.3079,2.009,12.478,p0445
1.3369,1.1508,2.0579,18.836,p0446
1.1247,1.3824,13.441,11.658,p0447
1.2005,0.70546,4.9919,19.234,p0448
1.3478,1.3387,15.712,15.116,p0449
1.2547,1.3792,19.542,19.594,p0450
1.4834,0.94226,3.3494,7.4039,p0451
0.8844,1.3969,15.907,6.1574,p0452
1.0634,0.5096,11.635,11.094,p0453
0.6649,1.4574,6.434,19.522,p0454
0.84475,1.0592,8.2089,8.624,p0455
1.3355,0.60628,0.72017,17.272,p0456
1.1422,0.55735,17.598,13.535,p0457
0.62794,1.2269,19.255,2.131,p0458
0.56729,0.55479,5.9961,2.7947,p0459
0.52588,0.77511,17.488,8.8001,p0460
1.3852,0.88516,6.6773,4.9485,p0461
1.0146,0.81055,18.279,14.828,p0462
0.90936,0.5764,10.96,17.823,p0463
0.8946,0.93039,9.284,15.81,p0464
1.1462,0.56668,12.857,10.428,p0465
1.0184,0.83438,18.145,11.509,p0466
0.85189,0.53719,11.547,15.703,p0467
1.3995,0.78796,9.9048,3.0405,p0468
1.1229,1.0613,7.433,8.7576,p0469
1.0427,0.72749,5.2303,10.619,p0470
1.2368,0.6588,13.682,2.1097,p0471
1.4579,0.88293,6.5898,17.078,p0472
1.2949,1.4321,6.6542,7.1729,p0473
0.62206,0.72112,19.374,4.6553,p0474
0.93534,0.86749,1.4708,19.621,p0475
1.4453,0.95541,0.82487,9.2776,p0476
0.81375,1.4373,10.777,1.8126,p0477
1.41,0.94839,16.316,1.4463,p0478
0.71893,1.4685,13.363,14.54,p0479
0.61871,0.70087,10.886,5.7766,p0480
0.78382,1.3883,15.036,10.437,p0481
1.0329,0.72428,3.5541,12.353,p0482
0.67769,1.3699,19.013,18.679,p0483
1.4357,1.3483,8.9465,4.9007,p0484
0.52314,0.93775,12.732,2.6528,p0485
1.4271,0.61847,3.7473,14.257,p0486
1.4301,1.4281,13.922,2.9183,p0487
1.4814,1.1156,9.0928,14.421,p0488
0.77647,1.2309,19.296,10.482,p0489
0.54418,0.61328,5.1675,10.001,p0490
0.65318,1.4967,10.263,12.416,p0491
1.3696,1.0484,2.9025,2.9944,p0492
0.84777,1.455,1.3317,18.508,p0493
0.63415,0.54896,0.77018,3.7156,p0494
1.3918,0.64863,16.014,3.7839,p0495
0.98832,0.74033,13.201,1.5054,p0496
0.89054,0.90827,10.362,10.029,p0497
1.1337,0.71236,11.93,17.016,p0498
0.58316,0.63517,14.103,1.7659,p0499
1.1925,0.59766,3.4705,9.0644,p0500
